3903	0.00E+000	1.77E-012	1618	13185	37309	
6821	3.14E-083	1.16E-004	2213	14899	35699	
7892	0.00E+000	1.06E-013	1755	15168	39121	
4507	2.01E-087	6.43E-005	245	12691	38222	
16693	0.00E+000	6.67E-013	1940	14895	40341	
6972	0.00E+000	2.14E-010	922	14530	41766	
5260	0.00E+000	1.07E-004	0	14116	36620	
6829	2.01E-087	1.83E-012	2397	13468	38778	
Function : Foxholes2D
Mean Fitness Evaluations [Global]    : 6746.44
Mean Error [Global]                  : 7.74E-008
Std. Dev. Error [Global]             : 1.53E-007
Sucess [Global]                      : 100.00%
Mean Error [Local]                   : 2.53E-003
Std. Dev. Error [Local]              : 4.66E-003
Sucess [Local]                       : 80.00%
Mean Fitness Evaluations [1st Peak]  : 2387.40
Mean Fitness Evaluations [9th Peak]  : 14756.58
Mean Fitness Evaluations [25th Peak] : 39805.82
5422	0.00E+000	3.99E-007	1712	17493	0	
8990	0.00E+000	0.00E+000	2055	18068	0	
2367	0.00E+000	0.00E+000	2367	16900	0	
2677	0.00E+000	0.00E+000	2677	16233	0	
5899	0.00E+000	0.00E+000	2508	16867	0	
3140	0.00E+000	3.48E-012	1028	22689	0	
2651	0.00E+000	3.55E-015	2651	16822	0	
2327	0.00E+000	1.58E-015	2327	19497	0	
2187	0.00E+000	1.11E-014	2187	20381	0	
6823	0.00E+000	0.00E+000	2363	18226	0	
2173	0.00E+000	3.95E-016	2173	18257	0	
3425	0.00E+000	0.00E+000	2546	18241	0	
2040	0.00E+000	8.68E-015	1639	15755	0	
10195	0.00E+000	7.89E-016	2359	22852	0	
1718	0.00E+000	7.89E-016	1718	19615	0	
2197	0.00E+000	0.00E+000	2197	15913	0	
3742	0.00E+000	1.97E-015	3328	31988	0	
3281	0.00E+000	7.89E-016	2251	21484	0	
2499	0.00E+000	2.37E-014	1923	15755	0	
3575	0.00E+000	7.89E-016	3575	18829	0	
2642	0.00E+000	7.89E-016	2642	22869	0	
11154	1.35E-013	1.58E-014	1789	17148	0	
2041	0.00E+000	2.19E-008	2041	20869	0	
2346	0.00E+000	3.95E-016	2102	17452	0	
2030	0.00E+000	0.00E+000	2030	18235	0	
2184	0.00E+000	7.89E-016	2184	15765	0	
6194	0.00E+000	7.89E-016	1746	17454	0	
2186	7.11E-015	2.43E-008	2186	15165	0	
2176	0.00E+000	1.97E-015	2176	16536	0	
2641	0.00E+000	3.95E-016	1641	18241	0	
1252	3.55E-015	1.18E-015	1252	16692	0	
2653	0.00E+000	7.89E-016	2221	20993	0	
7898	0.00E+000	5.03E-003	193	16682	0	
2508	0.00E+000	7.89E-016	2508	23307	0	
2825	0.00E+000	3.95E-016	2721	16985	0	
1899	0.00E+000	9.91E-003	1899	18395	0	
3581	3.55E-015	8.82E-003	2105	15787	0	
4219	0.00E+000	1.97E-015	1953	17926	0	
6364	0.00E+000	1.42E-014	2803	19613	0	
581	1.96E-003	2.37E-004	581	11618	0	
2196	0.00E+000	7.89E-016	2196	15609	0	
2188	0.00E+000	0.00E+000	2188	20552	0	
2325	0.00E+000	7.41E-004	2325	16139	0	
4366	0.00E+000	1.06E-006	705	23645	0	
4368	0.00E+000	1.05E-013	2530	14838	0	
2483	0.00E+000	0.00E+000	2483	29046	0	
96	7.79E-002	8.65E-003	96	21599	0	
1906	0.00E+000	0.00E+000	1906	16686	0	
4829	0.00E+000	9.89E-003	2509	16077	0	
2672	0.00E+000	1.27E-011	2672	18871	0	
10668	0.00E+000	0.00E+000	2363	13827	0	
2364	0.00E+000	0.00E+000	2364	23302	0	
2191	0.00E+000	9.50E-006	2191	16691	0	
2489	0.00E+000	1.58E-015	2489	24713	0	
3720	0.00E+000	0.00E+000	3309	17323	0	
7455	0.00E+000	0.00E+000	2487	25207	0	
2050	0.00E+000	1.97E-015	2050	19186	0	
5130	0.00E+000	0.00E+000	1572	17287	0	
10215	0.00E+000	2.31E-003	531	16526	0	
2171	0.00E+000	7.89E-016	2171	18850	0	
3137	0.00E+000	2.93E-004	2103	16089	0	
4215	0.00E+000	1.18E-015	2253	19019	0	
2365	0.00E+000	4.42E-014	2365	23023	0	
2351	7.11E-015	7.89E-016	2092	25331	0	
2667	0.00E+000	1.96E-013	2667	17323	0	
2334	0.00E+000	1.58E-015	1790	13440	0	
6689	0.00E+000	1.25E-006	2491	18371	0	
2206	0.00E+000	5.29E-008	2206	12201	0	
2180	0.00E+000	2.09E-013	2180	17305	0	
3563	0.00E+000	1.58E-015	2086	19934	0	
7757	0.00E+000	3.95E-016	2034	15441	0	
2337	0.00E+000	1.46E-008	2337	20876	0	
2055	0.00E+000	0.00E+000	2055	17782	0	
2179	0.00E+000	4.74E-015	2179	25012	0	
2210	0.00E+000	2.56E-011	2210	20217	0	
1888	0.00E+000	1.78E-003	38	11897	0	
2215	0.00E+000	0.00E+000	2215	20406	0	
10812	0.00E+000	6.85E-011	2204	16088	0	
4351	0.00E+000	1.66E-014	4351	33176	0	
2944	0.00E+000	1.03E-007	2944	13763	0	
2653	0.00E+000	3.95E-016	2653	25815	0	
2052	0.00E+000	0.00E+000	2052	19753	0	
2666	0.00E+000	3.88E-003	2566	20072	0	
2361	0.00E+000	3.54E-009	2361	12692	0	
2818	0.00E+000	0.00E+000	2098	16869	0	
2966	0.00E+000	5.53E-014	2703	16716	0	
2635	0.00E+000	1.97E-015	1923	26740	0	
1873	0.00E+000	1.58E-015	1873	19304	0	
5413	0.00E+000	3.55E-015	2200	21195	0	
11133	0.00E+000	1.18E-015	2537	15627	0	
2029	0.00E+000	1.33E-007	2029	15144	0	
2500	0.00E+000	2.56E-010	2500	15009	0	
7266	0.00E+000	2.21E-001	2522	25842	0	
2328	0.00E+000	0.00E+000	2328	32725	0	
4507	0.00E+000	4.74E-015	2017	18708	0	
5604	0.00E+000	0.00E+000	2366	21159	0	
2361	0.00E+000	0.00E+000	2094	17802	0	
5434	0.00E+000	0.00E+000	2080	15441	0	
2364	0.00E+000	3.95E-016	2364	19454	0	
2479	0.00E+000	1.48E-012	1763	20062	0	
Function : Ratrigin
Mean Fitness Evaluations [Global]    : 3664.81
Mean Error [Global]                  : 7.98E-004
Std. Dev. Error [Global]             : 1.56E-003
Sucess [Global]                      : 98.00%
Mean Error [Local]                   : 2.73E-003
Std. Dev. Error [Local]              : 4.96E-003
Sucess [Local]                       : 88.00%
Mean Fitness Evaluations [1st Peak]  : 2153.23
Mean Fitness Evaluations [9th Peak]  : 18983.94
Mean Fitness Evaluations [25th Peak] : 0.00
