[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782665757, 84.0591079015991)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338151276, 33.299632198258)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556516596, 21.5007814691235)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.273512183714, 89.9686327624688)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156035802, 48.2882732327068)]	8	6	8	100.00	88650	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782699459, 84.0591079033792)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338167424, 33.2996321985892)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556573925, 21.5007814700169)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121812786, 89.9686327642619)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156039472, 48.288273233071)]	8	6	9	100.00	90319	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782697089, 84.0591079042023)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.451333816379, 33.299632197056)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556548426, 21.5007814681064)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.713268161154, 95.2735121170127, 89.9686327585963)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156085647, 48.2882732278389)]	8	6	10	100.00	91967	3.63797880709171E-13
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782677198, 84.0591079001352)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338144933, 33.2996321987495)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556572811, 21.5007814685429)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121803424, 89.9686327612657)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156059958, 48.2882732245934)]	8	7	0	100.00	88719	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782710911, 84.0591079022913)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338161148, 33.2996321995898)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556525763, 21.5007814691803)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121803565, 89.9686327649125)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156053803, 48.2882732232002)]	8	7	1	100.00	90275	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782681465, 84.0591079002606)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338179487, 33.2996321996249)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556555273, 21.5007814669621)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121774878, 89.9686327634191)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156049584, 48.2882732312782)]	8	7	2	100.00	91912	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782675548, 84.0591079031217)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338119028, 33.2996321974964)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556537822, 21.5007814648248)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121798166, 89.968632761104)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156092364, 48.2882732248782)]	8	7	3	100.00	93483	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782721009, 84.0591079013186)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338125069, 33.2996321980559)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556546993, 21.5007814659876)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121817615, 89.9686327644713)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156105226, 48.2882732315576)]	8	7	4	100.00	95137	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782713228, 84.0591079035228)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338130045, 33.2996321970703)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556535908, 21.50078147053)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.27351217892, 89.9686327620435)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156077637, 48.2882732304696)]	8	7	5	100.00	96611	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782670199, 84.0591079034045)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338135279, 33.2996322020195)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556560203, 21.5007814703709)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121797432, 89.9686327608152)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156068877, 48.2882732301235)]	8	7	6	100.00	98256	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782667971, 84.0591079020692)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338132345, 33.2996321964589)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556573504, 21.5007814667325)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121783332, 89.9686327640397)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.829415605912, 48.2882732298223)]	8	7	7	100.00	99880	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.158478269455, 84.0591079023198)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338150489, 33.2996322020134)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.178555655495, 21.5007814704984)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121799708, 89.968632761003)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156051521, 48.2882732268959)]	8	7	8	100.00	101436	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782712127, 84.0591079029891)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338131145, 33.2996321998469)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556557181, 21.5007814672849)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121819697, 89.968632761637)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(10.3867680627791, 62.4513338131145, 33.2996321998469)]	8	7	9	80.00	102597	1.91326686829014
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782694582, 84.0591078997831)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338175611, 33.2996321995122)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556535319, 21.5007814698839)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.273512180697, 89.9686327621404)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156051504, 48.2882732276368)]	8	7	10	100.00	104583	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782702712, 84.0591079023313)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338167089, 33.2996321965967)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556544875, 21.5007814653314)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121834038, 89.9686327606647)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156024734, 48.2882732252285)]	8	8	0	100.00	101473	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782693954, 84.0591078990918)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338143203, 33.2996322001577)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556563328, 21.500781470299)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121816731, 89.9686327653611)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156091708, 48.2882732267787)]	8	8	1	100.00	102962	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782698515, 84.0591079046451)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.451333812501, 33.2996322000009)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556539845, 21.5007814696379)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121816385, 89.9686327593141)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156061095, 48.2882732327805)]	8	8	2	100.00	104712	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.158478269197, 84.0591079000838)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338110001, 33.2996321986695)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556568192, 21.5007814707641)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121799432, 89.968632759573)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156083401, 48.2882732306583)]	8	8	3	100.00	106264	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782674778, 84.0591079019333)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338166344, 33.299632201765)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556563081, 21.5007814704288)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121796268, 89.9686327594716)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156114697, 48.2882732273663)]	8	8	4	100.00	107802	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782721211, 84.0591079017899)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338191761, 33.2996321969902)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556572516, 21.5007814679812)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121832972, 89.9686327623937)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156044493, 48.2882732311902)]	8	8	5	100.00	109408	2.8421709430404E-15
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782721046, 84.0591079030349)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338163426, 33.2996322001047)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556573393, 21.500781466597)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121819072, 89.9686327613583)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156072708, 48.2882732332526)]	8	8	6	100.00	110440	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782717566, 84.0591079009496)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.451333813857, 33.2996322001317)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556577292, 21.5007814667902)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121791644, 89.9686327607352)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156092287, 48.2882732256161)]	8	8	7	100.00	112607	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.84223090663666, 64.1584782623704, 84.0591078947104)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338146999, 33.299632203308)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556560889, 21.5007814706047)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121808326, 89.9686327592689)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156100035, 48.2882732295697)]	8	8	8	100.00	114217	1.13686837721616E-14
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782695854, 84.0591079048242)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338125502, 33.2996321976895)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556548879, 21.5007814696761)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121799192, 89.9686327646088)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156082684, 48.2882732275151)]	8	8	9	100.00	115445	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782675031, 84.0591079040893)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338108342, 33.2996321998552)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556559817, 21.5007814658543)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.273512179414, 89.9686327642773)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156109432, 48.2882732314993)]	8	8	10	100.00	117368	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782707332, 84.0591079008163)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338131701, 33.2996321990902)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556574295, 21.5007814695679)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121780936, 89.9686327604675)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.82941561213, 48.2882732292801)]	8	9	0	100.00	114169	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782670881, 84.0591079035536)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.45133381514, 33.2996322018998)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556579797, 21.5007814679311)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121837027, 89.9686327613488)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156087937, 48.288273231069)]	8	9	1	100.00	115801	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782681965, 84.0591079025363)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338118278, 33.299632201059)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556540656, 21.5007814674766)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121804886, 89.9686327606424)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156048148, 48.2882732255533)]	8	9	2	100.00	117354	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782674569, 84.0591079028271)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338127406, 33.2996322016312)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556571457, 21.5007814656028)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121829565, 89.9686327604856)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156071193, 48.288273228209)]	8	9	3	100.00	118969	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782690615, 84.0591079006634)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338158637, 33.2996322030644)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556573255, 21.5007814694772)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121799139, 89.9686327593876)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156090249, 48.2882732275501)]	8	9	4	100.00	120500	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782687026, 84.0591079035458)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338159912, 33.299632203237)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556563433, 21.5007814650137)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121779745, 89.9686327618275)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156072121, 48.2882732337544)]	8	9	5	100.00	122042	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782673969, 84.0591079013935)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338140267, 33.2996321979812)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556572094, 21.5007814683292)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.273512180984, 89.9686327609653)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156091835, 48.2882732319061)]	8	9	6	100.00	123673	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782706203, 84.0591079041167)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.451333811209, 33.2996322009071)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556543706, 21.5007814696632)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121827678, 89.9686327619039)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(10.3867680627791, 62.451333811209, 33.2996322009071)]	8	9	7	80.00	124127	1.91326686829014
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782671328, 84.0591079022965)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338114133, 33.2996322018339)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556534554, 21.5007814669151)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121800644, 89.9686327598915)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.82043372132847, 84.8294156076691, 48.2882732459606)]	8	9	8	100.00	127003	1.4210854715202E-14
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782679344, 84.0591079002685)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338155899, 33.299632201159)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556539664, 21.5007814673951)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121810617, 89.9686327608222)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156020037, 48.2882732293877)]	8	9	9	100.00	128309	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782704944, 84.059107900541)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338129351, 33.2996321997727)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556579403, 21.5007814669011)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121805402, 89.9686327627876)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156110792, 48.2882732264279)]	8	9	10	100.00	129970	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782682132, 84.0591078986242)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338138961, 33.2996322009821)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556561607, 21.5007814664955)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121833473, 89.9686327618118)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156066054, 48.2882732258444)]	8	10	0	100.00	126913	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782667924, 84.0591078996277)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.451333812196, 33.2996322006481)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556577271, 21.5007814684329)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121818401, 89.9686327632802)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.829415610907, 48.2882732288227)]	8	10	1	100.00	128548	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.158478270372, 84.059107904162)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338170226, 33.2996321981832)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556528461, 21.5007814656388)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121818622, 89.9686327629982)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156092443, 48.2882732307006)]	8	10	2	100.00	130060	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782677103, 84.0591079035015)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338129814, 33.2996322028066)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556543359, 21.5007814686734)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121815924, 89.9686327618465)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156079689, 48.2882732315723)]	8	10	3	100.00	131690	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782722309, 84.0591079004046)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338125974, 33.2996322020428)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556572196, 21.5007814694624)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121797142, 89.9686327634345)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156117888, 48.288273228197)]	8	10	4	100.00	133172	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782661957, 84.0591079020217)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338160735, 33.2996322016502)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556568148, 21.5007814687233)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121792812, 89.9686327617083)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156078416, 48.2882732325755)]	8	10	5	100.00	134819	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782688366, 84.059107900347)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.45133381543, 33.2996321993785)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556541634, 21.5007814704082)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121834186, 89.9686327632397)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156068335, 48.288273227067)]	8	10	6	100.00	136365	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782692325, 84.0591079043988)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338108169, 33.2996322008569)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556555027, 21.5007814701052)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121782401, 89.968632761365)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156044145, 48.2882732260324)]	8	10	7	100.00	137935	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782715707, 84.0591079032837)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.451333811669, 33.2996322015531)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556521377, 21.5007814666744)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121792081, 89.9686327640927)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.829415610875, 48.2882732258722)]	8	10	8	100.00	139678	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.158478267066, 84.0591079001898)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338173295, 33.2996321973345)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556519616, 21.5007814661797)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.273512180828, 89.9686327610952)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156080241, 48.2882732274872)]	8	10	9	100.00	141155	0
